CaseID,Activity,Timestamp,Axis_X,Axis_Y,Quadrant,Activity_Q,ActXPosition,Distance_명령값,Velocity,Accel,O2_ratio
34,Melting Layer(Poly),2023-10-14 09:37:08.267,-0.599853515625,3.26266479492188,2.0,Melting Layer(Poly)_2,,,,,
34,Melting Layer(Poly),2023-10-14 09:37:08.267,3.43441772460938,0.93310546875,1.0,Melting Layer(Poly)_1,,,,,
34,Melting Layer(Poly),2023-10-14 09:37:08.267,0.74468994140625,-1.82647705078125,4.0,Melting Layer(Poly)_4,,,,,
34,Melting Layer(Poly),2023-10-14 09:37:08.268,3.29054260253906,-0.12945556640625,4.0,Melting Layer(Poly)_4,,,,,
34,Melting Layer(Poly),2023-10-14 09:37:08.268,-1.94471740722656,4.03907775878906,2.0,Melting Layer(Poly)_2,,,,,
34,Melting Layer(Poly),2023-10-14 09:37:08.268,2.08955383300781,-1.04974365234375,4.0,Melting Layer(Poly)_4,,,,,
34,Melting Layer(Poly),2023-10-14 09:37:08.268,4.47999572753906,0.329727172851563,1.0,Melting Layer(Poly)_1,,,,,
34,Laser Layer 완료,2023-10-14 09:37:08.480,,,,,,,,,
35,Bulid,2023-10-14 09:37:08.663,,,,,0,960,800,3000,
35,Blade_1,2023-10-14 09:37:15.811,,,,,0,0,1000,4000,
35,Left,2023-10-14 09:37:16.681,,,,,0,100,800,3000,
35,Blade_2,2023-10-14 09:37:23.829,,,,,960,6400,1000,4000,
35,Melting Layer,2023-10-14 09:37:24.329,,,,,,,,,0.03
35,Melting Layer(Poly),2023-10-14 09:37:24.384,-2.98965454101563,4.64277648925781,2.0,Melting Layer(Poly)_2,,,,,
35,Melting Layer(Poly),2023-10-14 09:37:24.384,2.08955383300781,1.7098388671875,1.0,Melting Layer(Poly)_1,,,,,
35,Melting Layer(Poly),2023-10-14 09:37:24.384,-1.94439697265625,-3.37930297851563,3.0,Melting Layer(Poly)_3,,,,,
35,Melting Layer(Poly),2023-10-14 09:37:24.384,3.29054260253906,0.789230346679688,1.0,Melting Layer(Poly)_1,,,,,
35,Melting Layer(Poly),2023-10-14 09:37:24.384,0.74468994140625,2.48625183105469,1.0,Melting Layer(Poly)_1,,,,,
35,Melting Layer(Poly),2023-10-14 09:37:24.384,3.43441772460938,-0.273330688476563,4.0,Melting Layer(Poly)_4,,,,,
35,Melting Layer(Poly),2023-10-14 09:37:24.384,-0.599533081054688,-2.60289001464844,3.0,Melting Layer(Poly)_3,,,,,
35,Melting Layer(Poly),2023-10-14 09:37:24.384,-2.98965454101563,-3.98268127441406,3.0,Melting Layer(Poly)_3,,,,,
35,Melting Layer(Poly),2023-10-14 09:37:24.384,-0.599853515625,3.26266479492188,2.0,Melting Layer(Poly)_2,,,,,
35,Melting Layer(Poly),2023-10-14 09:37:24.384,3.43441772460938,0.93310546875,1.0,Melting Layer(Poly)_1,,,,,
35,Melting Layer(Poly),2023-10-14 09:37:24.384,0.74468994140625,-1.82647705078125,4.0,Melting Layer(Poly)_4,,,,,
35,Melting Layer(Poly),2023-10-14 09:37:24.385,3.29054260253906,-0.12945556640625,4.0,Melting Layer(Poly)_4,,,,,
35,Melting Layer(Poly),2023-10-14 09:37:24.385,-1.94471740722656,4.03907775878906,2.0,Melting Layer(Poly)_2,,,,,
35,Melting Layer(Poly),2023-10-14 09:37:24.385,2.08955383300781,-1.04974365234375,4.0,Melting Layer(Poly)_4,,,,,
35,Melting Layer(Poly),2023-10-14 09:37:24.385,4.47999572753906,0.329727172851563,1.0,Melting Layer(Poly)_1,,,,,
35,Laser Layer 완료,2023-10-14 09:37:24.599,,,,,,,,,
36,Bulid,2023-10-14 09:37:24.785,,,,,0,990,800,3000,
36,Blade_1,2023-10-14 09:37:31.933,,,,,0,0,1000,4000,
36,Left,2023-10-14 09:37:32.803,,,,,0,100,800,3000,
36,Blade_2,2023-10-14 09:37:39.952,,,,,990,6400,1000,4000,
36,Melting Layer,2023-10-14 09:37:40.452,,,,,,,,,0.03
36,Melting Layer(Poly),2023-10-14 09:37:40.507,-2.98965454101563,4.64277648925781,2.0,Melting Layer(Poly)_2,,,,,
36,Melting Layer(Poly),2023-10-14 09:37:40.507,2.08955383300781,1.7098388671875,1.0,Melting Layer(Poly)_1,,,,,
36,Melting Layer(Poly),2023-10-14 09:37:40.507,-1.94439697265625,-3.37930297851563,3.0,Melting Layer(Poly)_3,,,,,
36,Melting Layer(Poly),2023-10-14 09:37:40.507,3.29054260253906,0.789230346679688,1.0,Melting Layer(Poly)_1,,,,,
36,Melting Layer(Poly),2023-10-14 09:37:40.507,0.74468994140625,2.48625183105469,1.0,Melting Layer(Poly)_1,,,,,
36,Melting Layer(Poly),2023-10-14 09:37:40.507,3.43441772460938,-0.273330688476563,4.0,Melting Layer(Poly)_4,,,,,
36,Melting Layer(Poly),2023-10-14 09:37:40.507,-0.599533081054688,-2.60289001464844,3.0,Melting Layer(Poly)_3,,,,,
36,Melting Layer(Poly),2023-10-14 09:37:40.507,-2.98965454101563,-3.98268127441406,3.0,Melting Layer(Poly)_3,,,,,
36,Melting Layer(Poly),2023-10-14 09:37:40.507,-0.599853515625,3.26266479492188,2.0,Melting Layer(Poly)_2,,,,,
36,Melting Layer(Poly),2023-10-14 09:37:40.507,3.43441772460938,0.93310546875,1.0,Melting Layer(Poly)_1,,,,,
36,Melting Layer(Poly),2023-10-14 09:37:40.507,0.74468994140625,-1.82647705078125,4.0,Melting Layer(Poly)_4,,,,,
36,Melting Layer(Poly),2023-10-14 09:37:40.509,3.29054260253906,-0.12945556640625,4.0,Melting Layer(Poly)_4,,,,,
36,Melting Layer(Poly),2023-10-14 09:37:40.509,-1.94471740722656,4.03907775878906,2.0,Melting Layer(Poly)_2,,,,,
36,Melting Layer(Poly),2023-10-14 09:37:40.509,2.08955383300781,-1.04974365234375,4.0,Melting Layer(Poly)_4,,,,,
36,Melting Layer(Poly),2023-10-14 09:37:40.509,4.47999572753906,0.329727172851563,1.0,Melting Layer(Poly)_1,,,,,
36,Laser Layer 완료,2023-10-14 09:37:40.722,,,,,,,,,
37,Bulid,2023-10-14 09:37:40.906,,,,,0,1020,800,3000,
37,Blade_1,2023-10-14 09:37:48.054,,,,,0,0,1000,4000,
37,Left,2023-10-14 09:37:48.924,,,,,0,100,800,3000,
37,Blade_2,2023-10-14 09:37:56.072,,,,,1020,6400,1000,4000,
37,Melting Layer,2023-10-14 09:37:56.572,,,,,,,,,0.07
37,Melting Layer(Poly),2023-10-14 09:37:56.633,-2.98965454101563,4.64277648925781,2.0,Melting Layer(Poly)_2,,,,,
37,Melting Layer(Poly),2023-10-14 09:37:56.633,2.08955383300781,1.7098388671875,1.0,Melting Layer(Poly)_1,,,,,
37,Melting Layer(Poly),2023-10-14 09:37:56.633,-1.94439697265625,-3.37930297851563,3.0,Melting Layer(Poly)_3,,,,,
37,Melting Layer(Poly),2023-10-14 09:37:56.633,3.29054260253906,0.789230346679688,1.0,Melting Layer(Poly)_1,,,,,
37,Melting Layer(Poly),2023-10-14 09:37:56.633,0.74468994140625,2.48625183105469,1.0,Melting Layer(Poly)_1,,,,,
37,Melting Layer(Poly),2023-10-14 09:37:56.633,3.43441772460938,-0.273330688476563,4.0,Melting Layer(Poly)_4,,,,,
37,Melting Layer(Poly),2023-10-14 09:37:56.633,-0.599533081054688,-2.60289001464844,3.0,Melting Layer(Poly)_3,,,,,
37,Melting Layer(Poly),2023-10-14 09:37:56.633,-2.98965454101563,-3.98268127441406,3.0,Melting Layer(Poly)_3,,,,,
37,Melting Layer(Poly),2023-10-14 09:37:56.633,-0.599853515625,3.26266479492188,2.0,Melting Layer(Poly)_2,,,,,
37,Melting Layer(Poly),2023-10-14 09:37:56.633,3.43441772460938,0.93310546875,1.0,Melting Layer(Poly)_1,,,,,
37,Melting Layer(Poly),2023-10-14 09:37:56.634,0.74468994140625,-1.82647705078125,4.0,Melting Layer(Poly)_4,,,,,
37,Melting Layer(Poly),2023-10-14 09:37:56.634,3.29054260253906,-0.12945556640625,4.0,Melting Layer(Poly)_4,,,,,
37,Melting Layer(Poly),2023-10-14 09:37:56.634,-1.94471740722656,4.03907775878906,2.0,Melting Layer(Poly)_2,,,,,
37,Melting Layer(Poly),2023-10-14 09:37:56.634,2.08955383300781,-1.04974365234375,4.0,Melting Layer(Poly)_4,,,,,
37,Melting Layer(Poly),2023-10-14 09:37:56.634,4.47999572753906,0.329727172851563,1.0,Melting Layer(Poly)_1,,,,,
37,Laser Layer 완료,2023-10-14 09:37:56.853,,,,,,,,,
38,Bulid,2023-10-14 09:37:57.036,,,,,0,1050,800,3000,
38,Blade_1,2023-10-14 09:38:04.184,,,,,0,0,1000,4000,
38,Left,2023-10-14 09:38:05.054,,,,,0,100,800,3000,
38,Blade_2,2023-10-14 09:38:12.202,,,,,1050,6400,1000,4000,
38,Melting Layer,2023-10-14 09:38:12.702,,,,,,,,,0.07
38,Melting Layer(Poly),2023-10-14 09:38:12.759,-2.98965454101563,4.64277648925781,2.0,Melting Layer(Poly)_2,,,,,
38,Melting Layer(Poly),2023-10-14 09:38:12.759,2.08955383300781,1.7098388671875,1.0,Melting Layer(Poly)_1,,,,,
38,Melting Layer(Poly),2023-10-14 09:38:12.759,-1.94439697265625,-3.37930297851563,3.0,Melting Layer(Poly)_3,,,,,
38,Melting Layer(Poly),2023-10-14 09:38:12.759,3.29054260253906,0.789230346679688,1.0,Melting Layer(Poly)_1,,,,,
38,Melting Layer(Poly),2023-10-14 09:38:12.759,0.74468994140625,2.48625183105469,1.0,Melting Layer(Poly)_1,,,,,
38,Melting Layer(Poly),2023-10-14 09:38:12.759,3.43441772460938,-0.273330688476563,4.0,Melting Layer(Poly)_4,,,,,
38,Melting Layer(Poly),2023-10-14 09:38:12.759,-0.599533081054688,-2.60289001464844,3.0,Melting Layer(Poly)_3,,,,,
38,Melting Layer(Poly),2023-10-14 09:38:12.759,-2.98965454101563,-3.98268127441406,3.0,Melting Layer(Poly)_3,,,,,
38,Melting Layer(Poly),2023-10-14 09:38:12.759,-0.599853515625,3.26266479492188,2.0,Melting Layer(Poly)_2,,,,,
38,Melting Layer(Poly),2023-10-14 09:38:12.759,3.43441772460938,0.93310546875,1.0,Melting Layer(Poly)_1,,,,,
38,Melting Layer(Poly),2023-10-14 09:38:12.759,0.74468994140625,-1.82647705078125,4.0,Melting Layer(Poly)_4,,,,,
38,Melting Layer(Poly),2023-10-14 09:38:12.760,3.29054260253906,-0.12945556640625,4.0,Melting Layer(Poly)_4,,,,,
38,Melting Layer(Poly),2023-10-14 09:38:12.760,-1.94471740722656,4.03907775878906,2.0,Melting Layer(Poly)_2,,,,,
38,Melting Layer(Poly),2023-10-14 09:38:12.760,2.08955383300781,-1.04974365234375,4.0,Melting Layer(Poly)_4,,,,,
38,Melting Layer(Poly),2023-10-14 09:38:12.760,4.47999572753906,0.329727172851563,1.0,Melting Layer(Poly)_1,,,,,
38,Laser Layer 완료,2023-10-14 09:38:12.977,,,,,,,,,
39,Bulid,2023-10-14 09:38:13.160,,,,,0,1080,800,3000,
39,Blade_1,2023-10-14 09:38:20.308,,,,,0,0,1000,4000,
39,Left,2023-10-14 09:38:21.178,,,,,0,100,800,3000,
39,Blade_2,2023-10-14 09:38:28.326,,,,,1080,6400,1000,4000,
39,Melting Layer,2023-10-14 09:38:28.826,,,,,,,,,0.03
39,Melting Layer(Poly),2023-10-14 09:38:28.881,-2.98965454101563,4.64277648925781,2.0,Melting Layer(Poly)_2,,,,,
39,Melting Layer(Poly),2023-10-14 09:38:28.881,2.08955383300781,1.7098388671875,1.0,Melting Layer(Poly)_1,,,,,
39,Melting Layer(Poly),2023-10-14 09:38:28.881,-1.94439697265625,-3.37930297851563,3.0,Melting Layer(Poly)_3,,,,,
39,Melting Layer(Poly),2023-10-14 09:38:28.881,3.29054260253906,0.789230346679688,1.0,Melting Layer(Poly)_1,,,,,
39,Melting Layer(Poly),2023-10-14 09:38:28.881,0.74468994140625,2.48625183105469,1.0,Melting Layer(Poly)_1,,,,,
39,Melting Layer(Poly),2023-10-14 09:38:28.881,3.43441772460938,-0.273330688476563,4.0,Melting Layer(Poly)_4,,,,,
39,Melting Layer(Poly),2023-10-14 09:38:28.881,-0.599533081054688,-2.60289001464844,3.0,Melting Layer(Poly)_3,,,,,
39,Melting Layer(Poly),2023-10-14 09:38:28.881,-2.98965454101563,-3.98268127441406,3.0,Melting Layer(Poly)_3,,,,,
39,Melting Layer(Poly),2023-10-14 09:38:28.881,-0.599853515625,3.26266479492188,2.0,Melting Layer(Poly)_2,,,,,
39,Melting Layer(Poly),2023-10-14 09:38:28.881,3.43441772460938,0.93310546875,1.0,Melting Layer(Poly)_1,,,,,
39,Melting Layer(Poly),2023-10-14 09:38:28.881,0.74468994140625,-1.82647705078125,4.0,Melting Layer(Poly)_4,,,,,
39,Melting Layer(Poly),2023-10-14 09:38:28.882,3.29054260253906,-0.12945556640625,4.0,Melting Layer(Poly)_4,,,,,
39,Melting Layer(Poly),2023-10-14 09:38:28.882,-1.94471740722656,4.03907775878906,2.0,Melting Layer(Poly)_2,,,,,
39,Melting Layer(Poly),2023-10-14 09:38:28.882,2.08955383300781,-1.04974365234375,4.0,Melting Layer(Poly)_4,,,,,
39,Melting Layer(Poly),2023-10-14 09:38:28.882,4.47999572753906,0.329727172851563,1.0,Melting Layer(Poly)_1,,,,,
39,Laser Layer 완료,2023-10-14 09:38:29.096,,,,,,,,,
40,Bulid,2023-10-14 09:38:29.281,,,,,0,1110,800,3000,
40,Blade_1,2023-10-14 09:38:36.429,,,,,0,0,1000,4000,
40,Left,2023-10-14 09:38:37.299,,,,,0,100,800,3000,
40,Blade_2,2023-10-14 09:38:44.447,,,,,1110,6400,1000,4000,
40,Melting Layer,2023-10-14 09:38:44.947,,,,,,,,,0.07
40,Melting Layer(Poly),2023-10-14 09:38:45.003,-2.98965454101563,4.64277648925781,2.0,Melting Layer(Poly)_2,,,,,
40,Melting Layer(Poly),2023-10-14 09:38:45.003,2.08955383300781,1.7098388671875,1.0,Melting Layer(Poly)_1,,,,,
40,Melting Layer(Poly),2023-10-14 09:38:45.003,-1.94439697265625,-3.37930297851563,3.0,Melting Layer(Poly)_3,,,,,
40,Melting Layer(Poly),2023-10-14 09:38:45.004,3.29054260253906,0.789230346679688,1.0,Melting Layer(Poly)_1,,,,,
40,Melting Layer(Poly),2023-10-14 09:38:45.004,0.74468994140625,2.48625183105469,1.0,Melting Layer(Poly)_1,,,,,
40,Melting Layer(Poly),2023-10-14 09:38:45.005,3.43441772460938,-0.273330688476563,4.0,Melting Layer(Poly)_4,,,,,
40,Melting Layer(Poly),2023-10-14 09:38:45.005,-0.599533081054688,-2.60289001464844,3.0,Melting Layer(Poly)_3,,,,,
40,Melting Layer(Poly),2023-10-14 09:38:45.005,-2.98965454101563,-3.98268127441406,3.0,Melting Layer(Poly)_3,,,,,
40,Melting Layer(Poly),2023-10-14 09:38:45.005,-0.599853515625,3.26266479492188,2.0,Melting Layer(Poly)_2,,,,,
40,Melting Layer(Poly),2023-10-14 09:38:45.005,3.43441772460938,0.93310546875,1.0,Melting Layer(Poly)_1,,,,,
40,Melting Layer(Poly),2023-10-14 09:38:45.005,0.74468994140625,-1.82647705078125,4.0,Melting Layer(Poly)_4,,,,,
40,Melting Layer(Poly),2023-10-14 09:38:45.005,3.29054260253906,-0.12945556640625,4.0,Melting Layer(Poly)_4,,,,,
40,Melting Layer(Poly),2023-10-14 09:38:45.005,-1.94471740722656,4.03907775878906,2.0,Melting Layer(Poly)_2,,,,,
40,Melting Layer(Poly),2023-10-14 09:38:45.005,2.08955383300781,-1.04974365234375,4.0,Melting Layer(Poly)_4,,,,,
40,Melting Layer(Poly),2023-10-14 09:38:45.005,4.47999572753906,0.329727172851563,1.0,Melting Layer(Poly)_1,,,,,
40,Laser Layer 완료,2023-10-14 09:38:45.220,,,,,,,,,
41,Bulid,2023-10-14 09:38:45.404,,,,,0,1140,800,3000,
41,Blade_1,2023-10-14 09:38:52.552,,,,,0,0,1000,4000,
41,Left,2023-10-14 09:38:53.422,,,,,0,100,800,3000,
41,Blade_2,2023-10-14 09:39:00.571,,,,,1140,6400,1000,4000,
41,Melting Layer,2023-10-14 09:39:01.071,,,,,,,,,0.03
41,Melting Layer(Poly),2023-10-14 09:39:01.126,-2.98965454101563,4.64277648925781,2.0,Melting Layer(Poly)_2,,,,,
41,Melting Layer(Poly),2023-10-14 09:39:01.126,2.08955383300781,1.7098388671875,1.0,Melting Layer(Poly)_1,,,,,
41,Melting Layer(Poly),2023-10-14 09:39:01.126,-1.94439697265625,-3.37930297851563,3.0,Melting Layer(Poly)_3,,,,,
41,Melting Layer(Poly),2023-10-14 09:39:01.126,3.29054260253906,0.789230346679688,1.0,Melting Layer(Poly)_1,,,,,
41,Melting Layer(Poly),2023-10-14 09:39:01.126,0.74468994140625,2.48625183105469,1.0,Melting Layer(Poly)_1,,,,,
41,Melting Layer(Poly),2023-10-14 09:39:01.126,3.43441772460938,-0.273330688476563,4.0,Melting Layer(Poly)_4,,,,,
41,Melting Layer(Poly),2023-10-14 09:39:01.126,-0.599533081054688,-2.60289001464844,3.0,Melting Layer(Poly)_3,,,,,
41,Melting Layer(Poly),2023-10-14 09:39:01.126,-2.98965454101563,-3.98268127441406,3.0,Melting Layer(Poly)_3,,,,,
41,Melting Layer(Poly),2023-10-14 09:39:01.126,-0.599853515625,3.26266479492188,2.0,Melting Layer(Poly)_2,,,,,
41,Melting Layer(Poly),2023-10-14 09:39:01.126,3.43441772460938,0.93310546875,1.0,Melting Layer(Poly)_1,,,,,
41,Melting Layer(Poly),2023-10-14 09:39:01.126,0.74468994140625,-1.82647705078125,4.0,Melting Layer(Poly)_4,,,,,
41,Melting Layer(Poly),2023-10-14 09:39:01.127,3.29054260253906,-0.12945556640625,4.0,Melting Layer(Poly)_4,,,,,
41,Melting Layer(Poly),2023-10-14 09:39:01.127,-1.94471740722656,4.03907775878906,2.0,Melting Layer(Poly)_2,,,,,
41,Melting Layer(Poly),2023-10-14 09:39:01.127,2.08955383300781,-1.04974365234375,4.0,Melting Layer(Poly)_4,,,,,
41,Melting Layer(Poly),2023-10-14 09:39:01.127,4.47999572753906,0.329727172851563,1.0,Melting Layer(Poly)_1,,,,,
41,Laser Layer 완료,2023-10-14 09:39:01.340,,,,,,,,,
42,Bulid,2023-10-14 09:39:01.523,,,,,0,1170,800,3000,
42,Blade_1,2023-10-14 09:39:08.671,,,,,0,0,1000,4000,
42,Left,2023-10-14 09:39:09.541,,,,,0,100,800,3000,
42,Blade_2,2023-10-14 09:39:16.690,,,,,1170,6400,1000,4000,
42,Melting Layer,2023-10-14 09:39:17.190,,,,,,,,,0.07
42,Melting Layer(Poly),2023-10-14 09:39:17.245,-2.98965454101563,4.64277648925781,2.0,Melting Layer(Poly)_2,,,,,
42,Melting Layer(Poly),2023-10-14 09:39:17.245,2.08955383300781,1.7098388671875,1.0,Melting Layer(Poly)_1,,,,,
42,Melting Layer(Poly),2023-10-14 09:39:17.245,-1.94439697265625,-3.37930297851563,3.0,Melting Layer(Poly)_3,,,,,
42,Melting Layer(Poly),2023-10-14 09:39:17.245,3.29054260253906,0.789230346679688,1.0,Melting Layer(Poly)_1,,,,,
42,Melting Layer(Poly),2023-10-14 09:39:17.245,0.74468994140625,2.48625183105469,1.0,Melting Layer(Poly)_1,,,,,
42,Melting Layer(Poly),2023-10-14 09:39:17.245,3.43441772460938,-0.273330688476563,4.0,Melting Layer(Poly)_4,,,,,
42,Melting Layer(Poly),2023-10-14 09:39:17.245,-0.599533081054688,-2.60289001464844,3.0,Melting Layer(Poly)_3,,,,,
42,Melting Layer(Poly),2023-10-14 09:39:17.245,-2.98965454101563,-3.98268127441406,3.0,Melting Layer(Poly)_3,,,,,
42,Melting Layer(Poly),2023-10-14 09:39:17.245,-0.599853515625,3.26266479492188,2.0,Melting Layer(Poly)_2,,,,,
42,Melting Layer(Poly),2023-10-14 09:39:17.245,3.43441772460938,0.93310546875,1.0,Melting Layer(Poly)_1,,,,,
42,Melting Layer(Poly),2023-10-14 09:39:17.246,0.74468994140625,-1.82647705078125,4.0,Melting Layer(Poly)_4,,,,,
42,Melting Layer(Poly),2023-10-14 09:39:17.246,3.29054260253906,-0.12945556640625,4.0,Melting Layer(Poly)_4,,,,,
42,Melting Layer(Poly),2023-10-14 09:39:17.246,-1.94471740722656,4.03907775878906,2.0,Melting Layer(Poly)_2,,,,,
42,Melting Layer(Poly),2023-10-14 09:39:17.246,2.08955383300781,-1.04974365234375,4.0,Melting Layer(Poly)_4,,,,,
42,Melting Layer(Poly),2023-10-14 09:39:17.246,4.47999572753906,0.329727172851563,1.0,Melting Layer(Poly)_1,,,,,
42,Laser Layer 완료,2023-10-14 09:39:17.464,,,,,,,,,
43,Bulid,2023-10-14 09:39:17.648,,,,,0,1200,800,3000,
43,Blade_1,2023-10-14 09:39:24.797,,,,,0,0,1000,4000,
43,Left,2023-10-14 09:39:25.667,,,,,0,100,800,3000,
43,Blade_2,2023-10-14 09:39:32.815,,,,,1200,6400,1000,4000,
43,Melting Layer,2023-10-14 09:39:33.315,,,,,,,,,0.03
43,Melting Layer(Poly),2023-10-14 09:39:33.374,-2.98965454101563,4.64277648925781,2.0,Melting Layer(Poly)_2,,,,,
43,Melting Layer(Poly),2023-10-14 09:39:33.374,2.08955383300781,1.7098388671875,1.0,Melting Layer(Poly)_1,,,,,
43,Melting Layer(Poly),2023-10-14 09:39:33.374,-1.94439697265625,-3.37930297851563,3.0,Melting Layer(Poly)_3,,,,,
43,Melting Layer(Poly),2023-10-14 09:39:33.374,3.29054260253906,0.789230346679688,1.0,Melting Layer(Poly)_1,,,,,
43,Melting Layer(Poly),2023-10-14 09:39:33.374,0.74468994140625,2.48625183105469,1.0,Melting Layer(Poly)_1,,,,,
43,Melting Layer(Poly),2023-10-14 09:39:33.374,3.43441772460938,-0.273330688476563,4.0,Melting Layer(Poly)_4,,,,,
43,Melting Layer(Poly),2023-10-14 09:39:33.374,-0.599533081054688,-2.60289001464844,3.0,Melting Layer(Poly)_3,,,,,
43,Melting Layer(Poly),2023-10-14 09:39:33.374,-2.98965454101563,-3.98268127441406,3.0,Melting Layer(Poly)_3,,,,,
43,Melting Layer(Poly),2023-10-14 09:39:33.374,-0.599853515625,3.26266479492188,2.0,Melting Layer(Poly)_2,,,,,
43,Melting Layer(Poly),2023-10-14 09:39:33.374,3.43441772460938,0.93310546875,1.0,Melting Layer(Poly)_1,,,,,
43,Melting Layer(Poly),2023-10-14 09:39:33.375,0.74468994140625,-1.82647705078125,4.0,Melting Layer(Poly)_4,,,,,
43,Melting Layer(Poly),2023-10-14 09:39:33.375,3.29054260253906,-0.12945556640625,4.0,Melting Layer(Poly)_4,,,,,
43,Melting Layer(Poly),2023-10-14 09:39:33.375,-1.94471740722656,4.03907775878906,2.0,Melting Layer(Poly)_2,,,,,
43,Melting Layer(Poly),2023-10-14 09:39:33.375,2.08955383300781,-1.04974365234375,4.0,Melting Layer(Poly)_4,,,,,
43,Melting Layer(Poly),2023-10-14 09:39:33.375,4.47999572753906,0.329727172851563,1.0,Melting Layer(Poly)_1,,,,,
43,Laser Layer 완료,2023-10-14 09:39:33.586,,,,,,,,,
44,Bulid,2023-10-14 09:39:33.769,,,,,0,1230,800,3000,
44,Blade_1,2023-10-14 09:39:40.918,,,,,0,0,1000,4000,
44,Left,2023-10-14 09:39:41.788,,,,,0,100,800,3000,
44,Blade_2,2023-10-14 09:39:48.937,,,,,1230,6400,1000,4000,
44,Melting Layer,2023-10-14 09:39:49.442,,,,,,,,,0.07
44,Melting Layer(Poly),2023-10-14 09:39:49.499,-2.98965454101563,4.64277648925781,2.0,Melting Layer(Poly)_2,,,,,
44,Melting Layer(Poly),2023-10-14 09:39:49.499,2.08955383300781,1.7098388671875,1.0,Melting Layer(Poly)_1,,,,,
44,Melting Layer(Poly),2023-10-14 09:39:49.499,-1.94439697265625,-3.37930297851563,3.0,Melting Layer(Poly)_3,,,,,
44,Melting Layer(Poly),2023-10-14 09:39:49.500,3.29054260253906,0.789230346679688,1.0,Melting Layer(Poly)_1,,,,,
44,Melting Layer(Poly),2023-10-14 09:39:49.500,0.74468994140625,2.48625183105469,1.0,Melting Layer(Poly)_1,,,,,
44,Melting Layer(Poly),2023-10-14 09:39:49.500,3.43441772460938,-0.273330688476563,4.0,Melting Layer(Poly)_4,,,,,
44,Melting Layer(Poly),2023-10-14 09:39:49.500,-0.599533081054688,-2.60289001464844,3.0,Melting Layer(Poly)_3,,,,,
44,Melting Layer(Poly),2023-10-14 09:39:49.500,-2.98965454101563,-3.98268127441406,3.0,Melting Layer(Poly)_3,,,,,
44,Melting Layer(Poly),2023-10-14 09:39:49.500,-0.599853515625,3.26266479492188,2.0,Melting Layer(Poly)_2,,,,,
44,Melting Layer(Poly),2023-10-14 09:39:49.501,3.43441772460938,0.93310546875,1.0,Melting Layer(Poly)_1,,,,,
44,Melting Layer(Poly),2023-10-14 09:39:49.501,0.74468994140625,-1.82647705078125,4.0,Melting Layer(Poly)_4,,,,,
44,Melting Layer(Poly),2023-10-14 09:39:49.501,3.29054260253906,-0.12945556640625,4.0,Melting Layer(Poly)_4,,,,,
44,Melting Layer(Poly),2023-10-14 09:39:49.501,-1.94471740722656,4.03907775878906,2.0,Melting Layer(Poly)_2,,,,,
44,Melting Layer(Poly),2023-10-14 09:39:49.501,2.08955383300781,-1.04974365234375,4.0,Melting Layer(Poly)_4,,,,,
44,Melting Layer(Poly),2023-10-14 09:39:49.502,4.47999572753906,0.329727172851563,1.0,Melting Layer(Poly)_1,,,,,
44,Laser Layer 완료,2023-10-14 09:39:49.713,,,,,,,,,
45,Bulid,2023-10-14 09:39:49.896,,,,,0,1260,800,3000,
45,Blade_1,2023-10-14 09:39:57.044,,,,,0,0,1000,4000,
45,Left,2023-10-14 09:39:57.914,,,,,0,100,800,3000,
45,Blade_2,2023-10-14 09:40:05.062,,,,,1260,6400,1000,4000,
45,Melting Layer,2023-10-14 09:40:05.562,,,,,,,,,0.07
45,Melting Layer(Poly),2023-10-14 09:40:05.618,-2.98965454101563,4.64277648925781,2.0,Melting Layer(Poly)_2,,,,,
45,Melting Layer(Poly),2023-10-14 09:40:05.618,2.08955383300781,1.7098388671875,1.0,Melting Layer(Poly)_1,,,,,
45,Melting Layer(Poly),2023-10-14 09:40:05.618,-1.94439697265625,-3.37930297851563,3.0,Melting Layer(Poly)_3,,,,,
45,Melting Layer(Poly),2023-10-14 09:40:05.618,3.29054260253906,0.789230346679688,1.0,Melting Layer(Poly)_1,,,,,
45,Melting Layer(Poly),2023-10-14 09:40:05.618,0.74468994140625,2.48625183105469,1.0,Melting Layer(Poly)_1,,,,,
45,Melting Layer(Poly),2023-10-14 09:40:05.618,3.43441772460938,-0.273330688476563,4.0,Melting Layer(Poly)_4,,,,,
45,Melting Layer(Poly),2023-10-14 09:40:05.618,-0.599533081054688,-2.60289001464844,3.0,Melting Layer(Poly)_3,,,,,
45,Melting Layer(Poly),2023-10-14 09:40:05.618,-2.98965454101563,-3.98268127441406,3.0,Melting Layer(Poly)_3,,,,,
45,Melting Layer(Poly),2023-10-14 09:40:05.618,-0.599853515625,3.26266479492188,2.0,Melting Layer(Poly)_2,,,,,
45,Melting Layer(Poly),2023-10-14 09:40:05.618,3.43441772460938,0.93310546875,1.0,Melting Layer(Poly)_1,,,,,
45,Melting Layer(Poly),2023-10-14 09:40:05.619,0.74468994140625,-1.82647705078125,4.0,Melting Layer(Poly)_4,,,,,
45,Melting Layer(Poly),2023-10-14 09:40:05.619,3.29054260253906,-0.12945556640625,4.0,Melting Layer(Poly)_4,,,,,
